frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
305851,1,1,3,5,5,5,6,5,5,2,5,5,4,6,6
305852,5,5,5,4,4,4,3,3,3,5,5,7,7,3,3
305853,4,2,2,1,5,5,1,1,1,3,3,5,2,0,0
305854,0,0,0,0,0,2,4,4,6,5,5,7,6,6,6
305855,4,4,4,7,0,0,0,2,2,6,0,0,7,7,3
305856,0,0,5,4,4,4,0,0,0,3,3,3,1,7,7
305857,7,7,7,0,0,0,2,2,2,0,0,0,6,2,2
305858,4,4,2,0,0,0,0,2,2,3,3,5,6,6,2
305859,4,2,2,2,2,2,2,2,4,3,3,3,3,0,0
305860,2,2,2,3,3,6,7,0,0,3,0,0,1,1,7
305861,1,1,3,7,0,0,0,3,3,1,1,3,3,3,0
305862,2,2,7,5,5,0,4,5,5,2,4,4,2,4,4
305863,5,6,6,1,1,7,3,3,7,0,0,1,6,6,2
305864,3,0,0,3,3,3,5,5,5,4,6,6,0,0,0
305865,4,1,1,0,0,2,0,2,2,4,4,6,3,0,0
305866,1,3,3,1,1,1,5,0,0,5,7,7,3,4,4
305867,3,3,4,3,6,6,5,5,0,5,5,7,6,6,2
305868,1,3,3,6,4,4,4,4,4,1,2,2,3,4,4
305869,6,6,4,2,2,5,7,7,0,5,5,4,1,1,1
305870,7,7,7,2,5,5,5,1,1,6,6,0,1,1,2
305871,0,0,3,6,4,4,6,6,5,2,2,4,1,1,1
305872,1,1,3,2,2,5,2,2,4,1,2,2,4,4,3
305873,5,5,5,5,5,0,6,5,5,5,5,5,0,0,0
305874,7,7,7,6,6,6,7,7,0,0,0,0,6,6,1
305875,5,5,5,0,0,2,2,2,4,4,6,6,7,7,3
305876,6,6,4,5,0,0,6,6,5,6,6,0,7,7,7
305877,4,4,2,6,1,1,0,0,0,1,3,3,5,5,5
305878,0,0,5,2,5,5,0,0,0,4,4,4,4,4,4
305879,0,0,3,6,1,1,7,7,0,2,2,4,3,3,3
305880,0,0,0,3,6,6,6,5,5,2,2,4,6,6,6
305881,3,3,0,2,5,5,2,4,4,5,4,4,2,2,2
305882,1,1,1,1,1,7,3,7,7,4,6,6,7,7,7
305883,5,5,5,5,5,5,0,0,0,6,6,1,1,7,7
305884,3,3,0,2,2,2,2,4,4,1,2,2,6,1,1
305885,6,4,4,0,0,3,2,2,2,5,5,4,6,6,2
305886,1,1,3,1,1,7,2,4,4,5,7,7,4,4,4
305887,0,0,0,1,1,1,7,7,7,3,3,5,5,5,5
305888,3,4,4,1,1,1,2,2,2,2,5,5,6,6,6
305889,3,3,3,7,0,0,0,0,3,4,4,4,5,5,5
305890,6,4,4,3,6,6,1,1,1,6,0,0,1,7,7
305891,0,0,3,3,3,3,3,3,7,0,0,2,4,4,6
305892,5,5,5,6,1,1,3,3,7,4,4,4,2,0,0
305893,0,0,0,7,7,0,5,5,5,3,3,3,5,5,5
305894,5,5,6,2,5,5,7,7,7,6,0,0,5,5,6
305895,6,6,4,6,1,1,3,3,3,5,5,5,2,2,2
305896,1,1,3,5,5,0,0,3,3,6,6,6,7,3,3
305897,2,7,7,0,0,2,0,0,0,0,0,1,1,7,7
305898,6,6,6,6,1,1,4,4,5,5,5,7,5,6,6
305899,1,1,3,4,4,4,4,4,5,3,3,3,6,6,2
305900,4,2,2,6,6,4,4,4,5,0,0,0,2,2,2
305901,0,3,3,0,3,3,4,4,5,7,7,3,6,6,1
305902,1,1,3,5,6,6,4,5,5,2,2,5,1,1,2
305903,2,2,7,6,1,1,3,3,3,3,3,3,1,1,7
305904,3,3,4,1,5,5,6,6,6,1,3,3,2,2,4
305905,4,2,2,1,7,7,5,1,1,0,2,2,6,6,6
305906,0,0,5,2,2,5,0,0,0,0,0,0,5,5,6
305907,5,5,5,2,2,5,3,3,3,4,4,4,6,1,1
305908,1,3,3,3,3,3,3,3,7,4,4,6,4,6,6
305909,2,2,2,7,7,7,6,5,5,6,6,6,6,1,1
305910,3,4,4,6,6,1,3,3,3,3,3,3,3,3,3
305911,0,0,3,1,1,1,3,3,3,2,5,5,0,1,1
305912,5,6,6,4,4,4,6,5,5,2,2,5,0,0,0
305913,2,7,7,0,3,3,7,7,7,1,3,3,3,3,3
305914,5,5,5,0,2,2,0,0,0,5,7,7,4,4,3
305915,0,5,5,2,2,5,2,2,2,4,4,6,2,2,2
305916,4,4,1,4,4,1,6,5,5,2,2,4,7,7,7
305917,7,0,0,2,5,5,5,5,5,6,1,1,5,5,5
305918,4,4,4,2,2,2,0,3,3,4,6,6,0,0,0
305919,1,3,3,3,3,3,1,1,1,4,6,6,0,1,1
305920,6,6,6,4,1,1,1,4,4,3,5,5,2,4,4
305921,1,3,3,0,0,0,0,0,0,2,2,5,4,4,4
305922,3,0,0,2,2,5,0,3,3,3,3,3,2,4,4
305923,2,2,2,2,2,2,6,6,5,3,3,3,5,6,6
305924,2,2,7,5,6,6,5,0,0,1,3,3,2,0,0
305925,2,7,7,7,7,7,3,3,7,6,6,1,5,5,6
305926,0,0,5,5,5,6,4,4,5,1,1,3,7,7,7
305927,4,4,2,7,0,0,0,0,0,6,1,1,6,2,2
305928,2,2,7,7,7,0,2,2,2,2,5,5,4,3,3
305929,4,4,4,1,1,5,1,1,4,3,0,0,4,4,6
305930,0,0,0,1,1,5,7,7,0,0,1,1,5,6,6
305931,2,7,7,3,3,3,6,6,6,2,2,2,3,0,0
305932,5,6,6,7,7,7,2,2,2,6,6,1,3,3,0
305933,4,1,1,1,7,7,5,5,5,6,1,1,6,1,1
305934,4,1,1,4,4,1,3,3,3,0,1,1,4,6,6
305935,7,7,7,6,4,4,4,4,4,4,4,4,0,0,0
305936,4,1,1,6,1,1,6,6,6,5,4,4,1,1,1
305937,1,1,1,0,3,3,4,4,4,3,3,5,7,7,3
305938,7,7,0,3,3,3,0,0,3,7,7,3,2,4,4
305939,0,0,0,0,0,0,0,0,3,1,2,2,1,2,2
305940,4,4,1,1,1,7,2,4,4,6,6,0,5,5,5
305941,2,2,7,0,0,3,4,4,4,2,2,2,7,7,3
305942,7,0,0,0,3,3,5,5,5,3,3,5,3,4,4
305943,4,4,2,4,4,1,2,2,2,3,5,5,5,5,5
305944,7,0,0,6,6,6,1,4,4,0,1,1,4,6,6
305945,7,7,7,4,1,1,4,4,6,5,5,4,7,7,7
305946,3,3,4,5,5,6,1,1,4,3,3,3,2,2,4
305947,6,6,4,4,4,1,1,4,4,7,7,7,7,7,7
305948,2,2,2,0,2,2,7,7,7,4,6,6,3,3,4
305949,6,6,6,4,4,4,4,4,6,4,4,4,5,5,5
305950,3,4,4,1,1,5,6,5,5,6,6,6,6,6,2
305951,7,0,0,3,3,6,2,2,2,4,6,6,0,1,1
305952,3,3,0,5,0,0,0,3,3,2,2,4,3,3,3
305953,0,3,3,1,1,1,0,0,3,6,1,1,2,2,2
305954,4,1,1,5,6,6,0,0,0,3,3,3,5,5,5
305955,0,0,5,1,1,5,0,2,2,5,7,7,0,0,5
305956,0,0,0,1,7,7,3,3,3,3,3,5,2,0,0
305957,1,3,3,0,0,0,7,7,7,4,4,6,6,6,2
305958,2,2,2,1,7,7,5,5,0,3,3,0,1,2,2
305959,7,7,7,0,0,3,6,6,5,5,5,5,6,6,6
305960,6,4,4,2,2,2,6,6,6,1,2,2,5,5,5
305961,5,5,5,4,4,4,7,7,7,3,3,3,0,0,0
305962,2,7,7,3,3,3,4,5,5,4,6,6,3,4,4
305963,0,0,3,6,4,4,4,5,5,1,1,3,7,7,3
305964,5,6,6,0,0,3,6,6,6,6,1,1,0,5,5
305965,1,1,1,6,1,1,4,6,6,1,3,3,7,7,7
305966,3,3,4,4,4,4,6,5,5,2,2,4,4,4,6
305967,0,3,3,6,6,4,6,6,6,4,4,4,0,0,5
305968,3,3,3,2,5,5,2,4,4,3,0,0,4,4,3
305969,2,7,7,1,7,7,3,3,3,5,4,4,0,1,1
305970,7,7,7,0,3,3,0,3,3,3,3,3,3,3,3
305971,1,1,3,5,5,6,4,4,6,4,4,4,7,7,3
305972,3,0,0,6,4,4,1,1,4,2,2,2,1,1,7
305973,1,1,1,5,6,6,2,2,2,2,2,4,0,0,5
305974,3,3,0,4,4,4,1,1,1,3,3,3,7,3,3
305975,2,2,7,3,3,3,4,4,6,5,5,5,1,1,2
305976,0,0,5,6,6,4,7,7,7,2,2,5,4,6,6
305977,1,3,3,1,1,7,6,6,6,0,0,2,1,1,1
305978,7,0,0,6,6,1,2,2,4,5,4,4,0,1,1
305979,7,0,0,7,7,7,1,4,4,7,7,3,5,5,5
305980,1,1,3,5,5,6,0,0,3,4,4,4,2,2,4
305981,2,2,2,7,7,0,2,2,2,1,1,1,3,0,0
305982,5,5,6,5,5,5,7,7,7,0,0,0,2,2,0
305983,7,0,0,5,5,0,5,5,0,5,5,7,7,7,7
305984,0,0,5,1,7,7,5,5,1,3,3,3,3,3,3
305985,4,1,1,5,0,0,2,2,4,6,6,1,3,3,3
305986,0,3,3,7,7,0,2,2,2,5,7,7,1,7,7
305987,2,2,2,1,7,7,4,4,4,0,2,2,6,6,1
305988,5,6,6,5,5,5,5,5,1,0,2,2,6,6,6
305989,5,5,6,6,6,4,6,5,5,7,7,7,1,1,7
305990,1,1,1,0,0,0,1,1,4,5,5,5,1,7,7
305991,0,0,0,1,5,5,4,4,4,5,5,7,0,1,1
305992,3,3,4,4,4,1,5,5,0,4,4,4,2,2,0
305993,3,3,3,4,4,4,4,4,4,5,5,7,1,1,1
305994,4,2,2,2,2,5,3,7,7,3,3,3,4,4,4
305995,5,6,6,7,0,0,4,4,6,7,3,3,3,3,3
305996,2,2,7,6,6,4,4,6,6,1,1,2,5,5,5
305997,6,6,4,0,2,2,3,3,3,0,2,2,3,3,3
305998,1,1,1,4,1,1,6,5,5,4,4,4,0,0,0
305999,7,7,7,0,0,0,5,5,0,6,0,0,4,6,6
306000,4,4,1,2,5,5,7,7,7,3,3,3,5,5,5
306001,2,7,7,5,6,6,2,2,2,3,3,0,1,1,1
306002,0,3,3,6,4,4,3,3,7,6,6,6,4,4,3
306003,5,5,6,0,0,0,1,4,4,2,2,5,5,5,6
306004,7,7,0,0,3,3,4,5,5,4,4,6,0,0,0
306005,0,3,3,5,6,6,3,7,7,4,6,6,0,1,1
306006,0,0,3,7,0,0,2,2,2,5,5,5,3,4,4
306007,0,5,5,7,7,7,1,1,1,6,6,1,5,6,6
306008,3,4,4,3,3,3,1,1,1,7,7,7,4,4,4
306009,2,2,7,5,5,5,6,6,6,6,6,1,2,2,2
306010,7,7,7,5,5,5,4,4,6,4,6,6,6,6,2
306011,4,4,2,5,5,0,6,6,5,7,7,3,5,6,6
306012,2,7,7,5,0,0,3,3,7,6,6,6,4,4,4
306013,3,3,3,5,6,6,1,1,4,5,4,4,0,0,0
306014,4,4,4,0,0,0,0,0,2,7,7,3,6,6,6
306015,0,0,5,6,6,1,3,3,3,6,6,1,2,2,4
306016,5,5,5,1,5,5,6,6,6,6,1,1,6,6,1
306017,3,0,0,7,7,0,2,2,2,3,3,0,7,7,3
306018,0,3,3,6,1,1,1,1,1,3,0,0,1,1,2
306019,5,6,6,6,4,4,2,4,4,6,6,1,3,3,3
306020,4,2,2,4,4,4,0,0,2,6,1,1,6,2,2
306021,1,1,3,3,3,3,0,3,3,2,5,5,1,1,7
306022,3,3,0,0,0,3,5,5,5,0,2,2,1,7,7
306023,7,0,0,4,4,4,0,0,3,5,5,5,4,4,6
306024,7,7,7,6,1,1,4,6,6,4,4,4,0,5,5
306025,6,4,4,0,0,0,5,0,0,5,5,7,0,5,5
306026,4,2,2,1,1,1,5,0,0,6,6,1,3,3,3
306027,1,3,3,0,0,2,2,4,4,4,4,4,1,1,1
306028,5,5,5,6,6,6,5,1,1,1,1,2,3,4,4
306029,0,0,0,6,1,1,7,7,7,1,1,3,4,4,6
306030,0,5,5,6,1,1,5,0,0,4,6,6,1,7,7
306031,1,1,3,0,0,0,7,7,7,1,1,2,2,4,4
306032,4,4,4,0,0,2,0,0,0,7,3,3,3,0,0
306033,6,4,4,0,0,0,3,3,3,3,3,0,1,1,7
306034,7,7,7,6,4,4,0,0,0,4,4,6,1,1,7
306035,0,0,5,5,6,6,2,2,4,3,3,5,7,3,3
306036,6,6,4,3,3,3,2,2,2,5,5,7,7,3,3
306037,5,6,6,0,3,3,0,3,3,1,1,3,5,5,5
306038,4,1,1,1,1,5,5,0,0,2,4,4,4,4,6
306039,7,0,0,1,7,7,3,3,3,3,3,3,5,5,6
306040,4,4,1,6,6,6,2,2,2,7,7,3,0,0,0
306041,3,0,0,6,6,6,0,0,0,7,3,3,6,6,2
306042,3,4,4,6,1,1,6,6,5,3,5,5,2,4,4
306043,3,3,3,0,0,0,3,3,7,3,3,5,2,0,0
306044,7,7,7,0,3,3,3,3,3,0,0,2,3,3,3
306045,4,2,2,7,0,0,0,3,3,7,7,7,7,7,3
306046,6,6,4,2,2,2,2,2,4,1,1,1,1,1,7
306047,6,6,4,4,4,1,6,6,6,0,0,2,4,6,6
306048,0,0,3,2,2,2,0,0,0,3,3,5,3,3,3
306049,5,5,6,3,3,6,7,0,0,7,7,3,0,0,0
306050,2,2,2,3,6,6,1,1,1,2,5,5,1,1,2
306051,5,5,5,2,2,2,3,3,3,2,2,5,7,7,7
306052,2,7,7,4,4,4,5,5,1,1,1,2,7,7,3
306053,5,6,6,2,2,5,5,0,0,4,4,6,2,4,4
306054,0,0,3,0,2,2,0,0,3,4,4,4,3,3,0
306055,5,5,5,5,5,6,0,3,3,0,0,2,0,0,5
306056,7,7,0,0,3,3,4,4,6,7,7,7,0,0,0
306057,4,1,1,2,2,2,5,5,5,5,4,4,3,3,4
306058,3,3,3,5,5,0,4,4,6,5,5,5,3,3,4
306059,2,2,2,7,0,0,0,0,2,3,3,5,1,7,7
306060,0,0,5,7,7,7,1,1,1,2,4,4,3,3,3
306061,1,1,1,6,6,1,0,0,0,1,1,2,6,2,2
306062,4,4,2,1,1,1,4,4,5,0,2,2,4,6,6
306063,3,0,0,4,4,4,5,5,5,6,6,1,3,4,4
306064,5,5,5,5,0,0,6,5,5,0,1,1,6,6,6
306065,3,3,4,6,6,1,3,7,7,1,1,3,0,5,5
306066,7,7,7,0,0,2,4,4,4,1,1,3,2,0,0
306067,1,1,1,3,3,3,4,4,4,3,3,3,4,6,6
306068,7,0,0,5,0,0,5,5,1,3,3,3,3,0,0
306069,0,0,0,3,3,6,5,5,5,2,2,2,3,4,4
306070,3,4,4,2,2,2,5,1,1,7,3,3,0,0,0
306071,6,6,4,4,1,1,5,5,0,6,1,1,4,4,4
306072,4,2,2,1,1,1,0,0,2,7,3,3,2,2,2
306073,5,5,6,5,5,0,5,0,0,2,2,4,6,6,2
306074,0,5,5,0,0,3,3,3,3,3,5,5,0,0,5
306075,4,4,2,6,1,1,6,6,6,3,3,0,4,4,4
306076,7,7,0,2,2,2,5,5,1,3,3,3,4,4,6
306077,3,3,4,0,3,3,1,1,4,6,0,0,2,4,4
306078,1,1,1,4,4,4,2,2,2,2,2,5,0,5,5
306079,6,6,6,0,0,3,2,2,2,0,2,2,0,5,5
306080,2,2,2,1,1,5,2,4,4,2,2,2,1,1,1
306081,7,0,0,7,0,0,2,2,2,5,7,7,6,6,1
306082,3,3,0,0,0,3,3,3,3,4,4,4,1,1,7
306083,0,0,3,3,3,3,6,6,5,2,4,4,7,7,3
306084,1,3,3,5,5,0,2,2,2,6,1,1,1,1,7
306085,0,0,5,5,5,5,7,7,0,5,5,5,5,5,5
306086,1,3,3,1,1,1,2,4,4,4,4,6,4,4,4
306087,0,0,3,1,5,5,6,6,6,3,5,5,4,4,4
306088,7,7,7,6,6,1,4,6,6,2,4,4,3,3,4
306089,7,7,0,7,0,0,6,6,6,0,1,1,4,4,4
306090,2,2,2,0,3,3,6,5,5,5,5,4,1,7,7
306091,1,1,1,3,6,6,1,1,4,5,5,7,0,0,5
306092,7,0,0,3,3,6,7,7,7,3,3,5,0,1,1
306093,0,5,5,3,3,3,7,0,0,1,1,3,2,2,2
306094,6,6,6,1,1,5,5,0,0,5,5,5,4,4,4
306095,4,4,1,5,0,0,1,1,1,3,3,3,4,3,3
306096,2,7,7,6,6,6,4,4,4,0,0,1,7,3,3
306097,3,3,0,0,0,2,4,4,5,1,3,3,3,3,3
306098,1,3,3,1,7,7,3,3,3,6,6,1,0,1,1
306099,4,4,4,0,3,3,0,0,0,6,6,0,1,2,2
306100,6,6,4,4,4,4,0,0,0,5,5,5,4,4,4
306101,3,3,3,2,2,2,6,6,6,1,1,3,3,3,3
306102,0,5,5,3,6,6,1,1,1,2,2,4,4,4,6
306103,4,4,2,6,6,1,6,6,5,4,4,4,0,0,1
306104,7,7,7,1,1,5,0,2,2,5,5,7,1,1,1
306105,4,2,2,2,2,5,7,7,7,0,0,1,5,6,6
306106,4,4,2,0,2,2,5,0,0,1,1,2,0,0,0
306107,3,3,4,7,7,0,7,7,7,2,5,5,7,3,3
306108,3,3,0,1,5,5,4,4,4,7,7,3,7,3,3
306109,6,6,4,1,1,7,2,2,2,4,4,6,3,3,4
306110,6,6,4,6,6,6,2,4,4,2,2,2,5,5,5
306111,0,0,3,5,5,5,5,5,0,7,3,3,7,3,3
306112,2,2,7,2,5,5,6,6,5,1,2,2,4,3,3
306113,2,2,7,1,1,7,7,7,0,6,6,1,5,5,5
306114,0,0,3,0,3,3,0,0,0,3,0,0,3,3,3
306115,1,1,1,2,5,5,5,5,1,2,2,4,3,0,0
306116,5,6,6,0,3,3,7,7,0,3,3,0,4,6,6
306117,2,2,2,5,0,0,5,0,0,0,0,1,3,0,0
306118,7,7,0,0,2,2,0,0,2,4,4,6,0,0,5
306119,0,5,5,2,5,5,3,3,3,5,5,5,4,4,6
306120,5,6,6,1,5,5,1,1,1,2,2,2,2,4,4
306121,1,3,3,5,5,0,1,1,4,3,3,3,1,2,2
306122,5,5,5,0,0,2,4,4,4,1,1,2,3,3,3
306123,4,4,2,0,0,2,2,2,4,1,1,2,4,4,4
306124,1,1,3,0,0,3,3,3,3,4,4,6,3,0,0
306125,7,0,0,0,0,0,4,4,4,0,0,1,6,1,1
306126,3,0,0,2,2,5,5,0,0,4,6,6,5,5,5
306127,3,4,4,6,6,6,0,0,2,5,5,5,6,6,6
306128,5,6,6,4,1,1,2,2,4,4,4,6,0,0,0
306129,4,4,4,5,5,6,7,0,0,6,1,1,0,0,1
306130,3,3,4,4,4,1,0,0,0,6,6,1,2,4,4
306131,3,3,3,4,1,1,5,0,0,5,5,5,2,4,4
306132,3,4,4,2,2,2,2,2,2,2,2,2,5,5,5
306133,6,6,6,0,2,2,7,7,7,5,7,7,4,4,6
306134,3,4,4,5,5,6,0,0,0,4,4,4,1,1,2
306135,6,6,6,1,5,5,7,0,0,5,4,4,5,5,5
306136,2,7,7,5,6,6,5,5,5,3,0,0,5,5,5
306137,3,3,4,0,3,3,6,6,5,0,0,0,3,4,4
306138,2,7,7,5,5,0,0,0,0,3,3,3,7,3,3
306139,3,0,0,0,3,3,6,6,6,1,2,2,4,4,4
306140,6,6,4,6,4,4,4,4,6,5,5,7,6,1,1
306141,5,5,6,5,0,0,6,6,6,5,5,5,0,0,0
306142,5,6,6,6,4,4,7,0,0,5,5,7,6,6,1
306143,0,3,3,1,1,1,1,1,1,0,2,2,7,3,3
306144,6,6,4,5,5,0,0,0,0,3,3,0,3,3,3
306145,3,4,4,6,1,1,3,3,3,1,2,2,4,4,6
306146,2,2,2,0,0,2,0,0,2,5,5,5,6,6,1
306147,5,6,6,0,0,3,7,7,0,6,1,1,2,2,4
306148,5,5,5,0,0,2,6,6,5,3,0,0,2,2,2
306149,2,2,2,7,7,7,3,3,7,1,2,2,0,1,1
306150,3,3,4,0,3,3,0,0,3,2,2,5,7,3,3
306151,3,3,3,4,4,1,0,0,3,2,2,4,0,0,0
306152,5,5,6,1,1,5,7,7,7,5,5,7,1,7,7
306153,4,4,2,7,0,0,4,6,6,4,4,4,4,4,6
306154,4,4,2,4,4,4,7,7,0,0,2,2,0,0,0
306155,2,7,7,0,0,2,1,1,4,4,4,6,6,1,1
306156,5,5,6,1,1,7,6,6,5,6,6,6,0,0,5
306157,4,1,1,5,5,0,0,3,3,3,3,3,3,4,4
306158,0,0,3,4,4,4,7,7,0,6,6,0,0,1,1
306159,5,6,6,6,6,6,2,2,2,6,6,0,6,6,1
306160,6,4,4,4,1,1,2,2,2,6,1,1,0,1,1
306161,7,0,0,6,6,1,3,7,7,2,2,4,4,4,4
306162,3,3,3,5,5,6,0,0,3,4,4,4,7,3,3
306163,2,7,7,0,3,3,4,4,6,4,6,6,7,3,3
306164,6,6,6,1,1,5,4,4,5,3,0,0,0,0,5
306165,0,0,0,7,7,0,5,0,0,1,1,1,1,7,7
306166,3,4,4,6,6,4,4,4,6,1,1,2,0,0,0
306167,1,1,3,1,1,7,1,1,1,5,5,7,7,7,3
306168,3,3,3,2,2,2,3,3,3,6,6,1,6,1,1
306169,2,2,2,5,6,6,0,0,0,4,4,4,7,7,7
306170,6,4,4,7,7,7,6,6,5,4,6,6,0,0,0
306171,6,4,4,6,6,6,5,5,5,0,0,0,1,2,2
306172,1,1,1,7,7,7,6,6,6,3,3,3,7,7,7
306173,3,3,0,7,7,0,2,2,2,2,2,2,4,6,6
306174,4,4,1,5,5,5,7,7,7,3,3,0,2,2,2
306175,6,6,6,4,4,1,0,3,3,6,6,1,0,0,5
306176,7,7,0,3,6,6,4,4,6,6,6,1,2,4,4
306177,0,3,3,7,7,7,3,3,3,1,1,1,5,5,5
306178,6,6,6,2,5,5,0,0,0,4,4,4,0,0,1
306179,4,2,2,3,3,3,0,2,2,3,0,0,1,2,2
306180,0,0,3,1,1,1,1,1,1,6,0,0,0,0,0
306181,2,2,2,5,5,0,5,5,0,2,2,5,4,6,6
306182,0,0,0,2,2,5,2,4,4,5,5,5,0,0,5
306183,0,0,0,5,5,6,4,4,5,4,4,4,2,2,4
306184,4,4,1,5,5,0,3,3,7,3,3,3,3,3,4
306185,4,4,1,5,6,6,4,4,5,6,6,1,0,5,5
306186,6,4,4,1,1,7,5,0,0,4,4,4,5,5,6
306187,1,1,1,5,5,0,3,3,3,0,1,1,3,3,3
306188,6,4,4,1,7,7,4,5,5,6,1,1,4,4,4
306189,0,0,0,1,7,7,5,1,1,0,0,1,2,2,2
306190,1,3,3,0,0,2,1,1,4,6,6,0,3,3,0
306191,3,3,0,5,5,5,1,1,4,0,0,0,4,6,6
306192,7,7,0,1,1,1,1,1,1,4,4,4,0,0,5
306193,0,0,0,2,2,2,4,6,6,4,4,4,3,3,3
306194,3,0,0,4,4,4,2,4,4,4,4,4,0,0,0
306195,3,3,4,1,7,7,7,7,7,3,5,5,0,5,5
306196,7,7,7,1,1,7,5,5,5,5,7,7,1,2,2
306197,7,7,0,5,5,5,3,3,3,5,4,4,5,5,5
306198,5,5,5,2,5,5,0,2,2,1,2,2,1,7,7
306199,7,7,7,2,5,5,1,1,4,5,7,7,5,5,5
306200,1,1,1,1,5,5,2,2,2,2,2,5,1,1,1
306201,4,4,4,5,5,6,0,3,3,3,3,0,6,6,2
306202,1,1,3,4,4,4,2,2,4,5,4,4,6,6,6
306203,1,1,1,0,0,2,0,0,0,5,5,7,2,2,0
306204,5,6,6,5,6,6,6,6,5,4,4,4,0,5,5
306205,3,0,0,3,6,6,3,3,7,3,3,3,1,7,7
306206,1,1,1,4,4,1,1,1,4,2,2,5,5,5,5
306207,0,0,3,5,5,5,4,5,5,4,6,6,1,7,7
306208,7,7,7,7,0,0,1,4,4,4,6,6,5,5,5
306209,1,3,3,5,5,5,7,7,7,5,4,4,5,5,5
306210,7,7,7,5,5,5,1,1,1,0,0,1,3,3,3
306211,1,1,1,5,6,6,3,3,3,4,6,6,1,2,2
306212,2,2,2,1,5,5,1,4,4,3,0,0,6,6,2
306213,5,5,5,6,1,1,0,0,2,5,4,4,2,2,4
306214,1,3,3,6,4,4,6,6,5,4,4,4,5,5,5
306215,0,0,5,4,1,1,3,3,3,3,3,3,7,7,3
306216,5,5,5,1,5,5,0,3,3,5,7,7,4,4,4
306217,7,7,0,4,4,4,3,3,3,2,4,4,4,4,4
306218,5,6,6,4,4,4,1,4,4,3,3,3,5,5,6
306219,7,7,0,1,7,7,2,2,2,0,0,0,5,5,5
306220,7,7,7,4,4,4,3,3,3,0,2,2,4,4,3
306221,0,3,3,2,2,2,5,5,5,5,5,7,0,0,0
306222,4,4,4,3,6,6,4,4,5,4,6,6,3,0,0
306223,4,2,2,2,2,5,6,6,5,6,6,1,4,4,4
306224,1,1,3,2,2,5,6,5,5,6,1,1,6,6,1
306225,5,5,6,2,2,5,6,6,5,0,0,0,6,2,2
306226,4,2,2,3,3,6,4,4,6,5,5,7,6,2,2
306227,4,2,2,6,6,1,4,6,6,4,4,4,6,6,6
306228,4,2,2,5,6,6,4,4,5,4,6,6,6,6,1
306229,0,5,5,1,5,5,4,6,6,3,5,5,3,3,0
306230,0,0,0,4,4,4,4,4,6,5,5,4,3,3,3
306231,1,1,3,2,2,5,5,5,5,0,0,1,6,6,2
306232,3,3,4,6,1,1,6,6,6,6,0,0,6,6,1
306233,0,0,3,0,2,2,3,3,7,4,4,4,3,3,3
306234,1,1,1,2,2,2,2,2,2,6,6,6,1,1,1
306235,1,3,3,4,4,1,3,3,3,1,3,3,3,4,4
306236,5,6,6,1,1,7,0,0,0,0,1,1,3,3,3
306237,3,3,4,0,0,3,0,0,0,4,4,6,0,1,1
306238,0,5,5,1,7,7,4,5,5,0,0,2,6,2,2
306239,2,2,2,0,0,0,5,5,0,2,4,4,4,4,4
306240,0,0,3,2,5,5,2,2,2,2,2,5,4,3,3
306241,5,6,6,0,0,0,0,2,2,3,3,5,7,7,7
306242,5,6,6,6,6,1,1,4,4,2,4,4,6,2,2
306243,6,6,4,4,4,4,5,5,5,1,3,3,1,2,2
306244,1,1,1,5,5,0,5,5,5,1,1,3,6,2,2
306245,1,1,1,5,5,0,3,7,7,3,3,3,0,0,0
306246,3,3,3,4,4,4,6,6,5,2,5,5,5,5,6
306247,0,3,3,3,6,6,4,6,6,3,3,3,5,5,5
306248,6,6,4,2,2,5,0,0,0,1,1,1,6,6,1
306249,0,5,5,5,5,5,0,0,3,5,4,4,5,6,6
306250,3,0,0,3,6,6,7,7,7,3,5,5,0,0,0
306251,0,3,3,1,1,7,2,4,4,0,0,0,0,5,5
306252,0,0,0,5,5,5,0,0,0,2,4,4,0,1,1
306253,6,6,4,1,1,5,0,0,3,6,6,0,2,4,4
306254,2,2,7,1,5,5,4,4,6,0,0,2,3,3,3
306255,5,6,6,0,0,0,1,1,4,3,3,0,2,2,4
306256,5,5,6,3,3,6,5,5,5,3,3,3,2,0,0
306257,3,3,3,0,0,2,4,4,6,2,2,4,3,3,0
306258,3,3,0,2,2,2,3,7,7,3,3,3,6,6,2
306259,4,4,2,2,2,2,5,1,1,2,2,5,7,3,3
306260,0,0,5,3,3,3,3,3,3,2,5,5,3,4,4
306261,7,7,7,4,1,1,6,6,6,3,3,0,0,0,0
306262,7,7,7,6,6,1,1,1,1,1,1,1,7,7,7
306263,2,7,7,0,3,3,4,6,6,2,2,5,6,1,1
306264,1,1,1,2,2,5,7,0,0,3,3,3,1,1,2
306265,6,6,4,1,1,7,3,7,7,7,7,3,4,3,3
306266,4,4,2,6,6,4,5,5,5,1,1,1,7,3,3
306267,4,4,2,6,6,4,1,4,4,3,5,5,6,6,2
306268,1,1,1,1,5,5,6,6,6,4,6,6,2,4,4
306269,2,2,2,5,6,6,2,2,2,6,6,6,2,4,4
306270,2,2,2,5,5,6,1,1,1,1,2,2,2,2,2
