frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
282042,8,2,0,10,1,4,3,1,4,8,0,7,3,3,3
282043,2,8,0,2,0,0,0,1,4,3,2,4,2,10,3
282044,2,0,1,0,1,8,5,1,10,6,3,4,1,1,1
282045,3,10,5,5,1,4,6,7,9,1,5,7,10,10,10
282046,0,3,6,0,1,8,10,2,0,2,4,1,2,4,7
282047,5,1,9,1,4,3,6,2,10,6,6,6,6,6,3
282048,4,3,8,9,3,11,0,0,3,3,4,1,3,1,0
282049,2,5,7,10,1,4,7,6,2,2,1,0,5,7,4
282050,1,4,3,0,1,8,0,10,3,2,10,3,7,4,7
282051,10,2,8,8,5,1,2,0,11,0,8,2,3,4,1
282052,4,3,8,9,8,0,10,10,10,1,0,8,2,4,7
282053,8,8,8,3,11,7,8,2,4,8,8,8,2,5,7
282054,8,2,0,7,6,1,0,11,1,3,11,1,5,5,5
282055,5,1,8,8,9,3,9,0,10,3,2,4,1,10,7
282056,1,1,1,3,5,9,1,1,1,1,1,1,2,4,7
282057,0,7,10,3,11,7,9,9,9,2,10,7,9,9,9
282058,7,10,2,2,1,1,1,1,1,3,8,5,3,4,1
282059,0,3,6,3,3,3,2,0,11,10,7,6,3,3,4
282060,1,2,5,9,3,11,1,10,2,2,2,2,4,1,10
282061,1,8,5,2,2,8,9,0,10,1,5,8,7,10,8
282062,8,2,0,8,9,3,1,4,8,7,6,3,3,5,1
282063,3,6,7,3,11,7,10,2,5,11,1,6,5,2,10
282064,2,0,2,3,0,7,0,1,4,7,0,8,0,7,10
282065,5,1,4,8,9,3,4,3,1,8,8,8,1,8,8
282066,2,8,0,3,3,3,0,5,1,3,8,5,4,5,2
282067,9,7,2,0,7,6,7,9,0,9,9,9,4,1,10
282068,4,3,8,10,1,4,5,5,3,5,2,1,8,3,4
282069,3,10,5,8,0,10,10,7,5,3,2,4,7,10,8
282070,0,3,6,3,5,9,2,10,7,5,5,5,10,3,1
282071,8,5,1,4,2,3,10,3,5,1,5,7,4,5,2
282072,8,2,0,3,0,1,8,2,4,0,8,2,0,7,10
282073,5,1,8,2,6,3,0,5,1,2,10,7,5,7,4
282074,3,3,3,7,2,3,2,4,3,0,8,2,3,4,5
282075,1,1,1,0,1,8,1,4,8,1,1,1,11,2,5
282076,10,5,1,3,5,9,0,10,3,6,3,4,7,9,2
282077,8,5,1,10,10,10,7,6,2,10,10,10,10,7,9
282078,3,6,7,3,0,1,1,3,5,4,3,8,4,7,3
282079,3,6,7,10,2,7,4,8,0,1,7,7,2,4,7
282080,10,5,1,7,8,5,4,4,3,0,7,4,4,7,3
282081,8,2,0,8,8,8,6,7,9,8,8,8,0,7,10
282082,4,3,8,4,8,9,7,7,7,1,5,7,0,3,5
282083,1,4,3,5,9,8,6,2,10,3,2,4,2,10,3
282084,8,0,1,7,8,3,3,1,4,7,7,7,5,1,0
282085,2,8,0,5,7,8,10,10,10,8,10,7,8,5,2
282086,3,10,5,10,8,3,10,10,10,8,2,10,8,3,4
282087,6,7,5,5,1,4,0,10,3,3,8,5,3,1,7
282088,8,9,0,9,9,9,1,4,8,7,4,3,2,4,7
282089,3,6,7,7,4,8,0,5,1,9,8,6,2,4,7
282090,8,9,0,7,4,8,1,4,8,3,2,4,5,5,5
282091,10,8,0,1,4,3,4,8,6,5,2,1,7,4,7
282092,1,2,5,7,2,2,2,10,7,3,0,7,3,1,2
282093,9,0,7,1,4,3,5,7,10,0,7,5,1,0,7
282094,3,8,9,4,8,3,7,6,2,1,5,7,11,2,5
282095,5,1,9,10,3,5,0,5,1,6,6,3,6,6,6
282096,7,10,2,4,3,5,7,6,2,5,2,10,0,0,0
282097,0,3,6,8,5,1,1,4,8,6,3,4,10,7,9
282098,4,8,2,11,7,2,4,8,0,7,0,8,7,10,8
282099,4,3,8,5,7,8,8,6,7,8,6,3,1,2,4
282100,1,9,7,1,8,10,7,10,2,7,5,2,1,1,1
282101,2,0,0,2,7,4,7,9,0,8,5,2,0,7,10
282102,1,9,7,4,2,6,4,8,0,1,5,7,11,2,5
282103,7,10,2,4,3,5,2,0,1,1,5,8,10,3,1
282104,1,1,4,9,8,0,5,1,10,8,2,10,3,5,1
282105,8,0,1,1,8,10,1,4,8,5,2,1,4,5,2
282106,3,10,5,3,5,9,5,8,2,5,8,0,5,5,3
282107,8,0,1,7,8,5,0,10,3,8,10,7,2,7,0
282108,6,7,5,3,5,7,6,3,5,6,3,4,3,4,1
282109,3,6,7,7,4,8,10,2,5,6,6,6,6,6,6
282110,9,7,2,7,7,7,7,6,2,4,3,8,10,3,1
282111,1,2,5,1,8,10,3,1,4,3,0,7,3,1,2
282112,0,1,2,3,0,7,5,1,10,8,5,2,0,3,4
282113,5,1,4,8,5,1,0,5,1,1,0,8,1,2,4
282114,6,6,6,8,10,1,6,6,3,6,6,6,2,3,1
282115,8,0,3,8,9,3,2,0,11,4,3,8,5,1,0
282116,5,1,4,8,10,1,10,3,5,1,5,7,0,7,10
282117,8,9,0,9,8,0,4,8,0,2,10,3,1,7,7
282118,1,4,8,1,4,3,2,0,11,1,3,2,0,7,10
282119,0,3,6,11,7,2,4,3,1,0,0,3,7,10,8
282120,7,5,1,5,7,8,10,2,5,6,3,0,3,11,2
282121,1,4,8,10,1,4,3,5,2,0,8,10,1,3,3
282122,0,3,6,8,0,10,6,6,6,8,10,7,7,3,11
282123,0,1,2,8,8,8,0,5,1,5,7,0,2,7,0
282124,0,1,4,8,9,3,0,11,1,0,0,3,0,0,0
282125,4,4,4,2,4,4,4,8,6,8,2,10,4,4,4
282126,3,6,7,4,4,4,1,4,8,6,3,0,7,10,8
282127,3,6,7,7,6,1,2,0,11,10,3,11,4,7,3
282128,8,0,3,1,10,2,7,9,0,1,5,7,1,8,8
282129,0,3,6,1,8,10,6,2,10,2,4,1,8,3,4
282130,6,6,6,7,1,10,6,6,6,1,5,7,6,6,3
282131,0,0,0,3,5,9,8,2,4,5,7,0,1,0,0
282132,2,0,7,1,10,2,1,7,7,7,7,7,1,2,4
282133,9,7,2,0,10,3,10,7,5,0,8,10,3,1,9
282134,3,10,5,3,5,9,3,5,2,8,5,2,1,1,1
282135,1,4,8,8,8,8,8,8,8,1,8,8,5,2,7
282136,9,7,2,10,2,7,4,3,1,5,8,0,2,5,7
282137,0,7,10,5,1,4,5,1,10,8,10,7,6,6,6
282138,2,3,10,10,1,4,6,6,6,4,1,5,1,0,7
282139,2,3,10,1,4,3,8,8,8,7,9,8,3,11,2
282140,1,9,7,6,6,6,1,4,8,6,6,6,9,2,3
282141,2,0,2,5,7,8,2,2,2,10,3,11,7,9,0
282142,5,5,5,2,5,5,1,10,2,7,6,3,1,2,4
282143,1,4,3,1,4,3,8,8,3,3,2,4,8,8,8
282144,2,3,10,3,0,1,1,1,1,1,1,1,3,1,1
282145,7,7,7,1,10,2,7,3,5,1,7,7,4,1,10
282146,10,8,0,10,2,7,7,5,7,7,4,3,2,7,0
282147,9,7,2,1,10,2,1,0,0,8,6,3,0,0,0
282148,3,6,7,0,7,6,10,2,5,8,6,3,7,7,7
282149,10,5,1,10,2,7,3,5,7,2,1,0,1,10,7
282150,1,9,7,1,4,2,3,5,2,5,2,1,7,9,2
282151,10,5,1,2,7,7,10,2,5,0,8,2,8,5,2
282152,1,1,1,10,2,7,10,7,5,1,1,1,3,5,1
282153,8,5,1,8,10,1,8,0,5,7,9,8,4,1,10
282154,7,2,3,9,3,11,3,5,2,7,0,8,3,3,3
282155,1,8,5,1,4,3,7,7,3,2,10,7,8,3,4
282156,8,1,4,7,4,8,10,3,5,0,7,5,2,4,7
282157,9,7,2,8,9,3,8,8,8,1,8,8,7,9,2
282158,0,1,2,2,7,4,3,5,2,0,8,2,7,0,8
282159,5,1,4,7,7,7,10,2,0,7,7,7,10,7,9
282160,1,8,5,3,0,1,5,5,5,10,7,9,0,3,6
282161,5,1,4,5,9,8,10,7,5,3,11,1,4,7,3
282162,4,8,2,11,7,2,7,9,0,7,6,3,2,4,7
282163,2,8,0,2,2,2,5,7,6,4,1,5,0,7,10
282164,8,2,0,10,2,7,6,7,9,8,6,3,10,3,1
282165,10,5,1,10,2,7,5,7,6,3,4,1,9,9,9
282166,10,8,0,11,7,2,4,8,0,2,4,1,0,7,10
282167,10,5,1,7,2,9,6,7,9,10,7,6,4,7,3
282168,5,7,0,6,1,10,10,3,5,7,9,8,5,7,4
282169,8,0,3,0,7,6,4,8,0,6,3,0,1,2,4
282170,1,8,5,10,3,5,1,4,4,2,10,3,8,5,2
282171,9,7,2,6,3,0,10,2,5,10,10,10,0,3,6
282172,4,3,8,0,10,3,5,5,5,8,0,7,5,5,5
282173,7,10,2,4,3,5,10,3,5,6,3,4,3,11,2
282174,1,9,7,7,2,4,4,4,4,2,10,3,4,4,4
282175,3,10,5,5,9,8,7,6,2,3,4,1,2,4,7
282176,6,7,5,7,1,10,9,0,10,3,8,5,0,0,3
282177,8,0,3,5,9,8,8,0,5,8,10,7,1,1,1
282178,5,5,5,0,1,8,10,2,5,8,6,3,4,7,3
282179,1,2,5,9,3,11,4,3,1,5,2,1,6,6,6
282180,10,2,8,8,5,1,11,1,7,7,7,7,5,2,10
282181,1,4,3,1,4,2,0,5,1,1,5,7,5,1,0
282182,8,9,0,0,0,0,0,3,5,4,3,8,7,9,0
282183,7,7,1,10,1,4,5,1,10,0,8,10,5,7,4
282184,0,1,1,1,1,8,10,7,5,0,8,10,4,7,3
282185,8,0,1,8,0,10,7,6,2,5,5,5,5,5,5
282186,3,10,5,5,7,8,7,6,2,7,0,8,8,5,2
282187,7,10,2,6,6,6,0,11,1,8,10,7,4,5,2
282188,0,3,6,4,2,6,1,6,6,6,3,4,3,11,2
282189,7,10,8,7,8,5,1,3,5,1,1,1,1,1,1
282190,7,5,1,4,4,4,5,2,0,1,5,7,4,4,4
282191,2,8,0,1,4,3,5,8,2,4,1,5,9,2,3
282192,0,0,0,0,0,0,8,0,5,1,5,8,7,0,8
282193,3,8,9,2,2,2,2,2,3,2,4,1,7,4,7
282194,2,5,7,0,10,3,11,1,2,5,8,0,2,5,7
282195,6,6,1,3,5,7,4,8,0,6,6,3,2,3,1
282196,1,9,7,8,3,0,4,3,1,5,2,10,2,2,3
282197,9,0,7,5,5,5,2,10,7,10,7,9,1,5,5
282198,7,5,1,8,10,1,3,1,4,10,7,6,4,7,9
282199,1,8,5,9,3,11,1,10,2,1,0,8,0,3,6
282200,7,10,2,8,9,3,7,9,0,1,5,8,3,1,9
282201,5,1,8,1,1,1,5,7,6,1,1,1,4,1,10
282202,8,0,1,7,8,5,3,5,7,8,10,7,2,2,2
282203,1,2,5,2,2,2,1,10,2,3,11,1,2,4,7
282204,7,2,3,10,10,10,7,5,7,0,7,5,0,7,10
282205,7,10,2,1,4,2,1,4,8,0,8,2,0,3,5
282206,10,2,8,8,8,8,8,0,5,3,2,4,0,7,10
282207,10,10,10,2,6,3,7,10,2,7,5,2,10,10,10
282208,10,10,10,10,8,3,10,10,10,7,0,8,3,1,2
282209,3,8,9,10,2,7,10,2,0,3,2,4,9,0,3
282210,5,1,8,1,8,10,1,10,2,2,10,7,1,3,4
282211,8,2,0,0,1,8,10,7,5,1,0,0,10,7,9
282212,0,7,10,2,7,4,0,1,4,0,8,10,7,0,8
282213,3,6,7,3,5,9,4,3,1,8,0,7,5,2,7
282214,3,3,3,3,3,3,7,5,7,8,5,2,8,5,2
282215,3,6,7,3,0,7,2,0,1,4,3,8,1,10,7
282216,7,10,2,10,3,5,3,5,2,6,3,4,1,2,4
282217,1,4,8,3,5,9,7,5,7,2,2,2,1,0,7
282218,7,10,2,0,1,8,2,0,1,4,1,5,1,2,2
282219,4,3,8,10,2,7,9,9,9,10,7,6,3,4,1
282220,8,9,0,8,5,1,7,10,2,5,7,0,2,3,1
282221,2,2,2,3,11,7,9,0,10,4,1,5,1,10,7
282222,1,4,3,0,7,1,10,10,10,10,3,2,9,0,3
282223,6,6,1,6,6,8,5,7,6,10,3,11,6,3,4
282224,5,7,0,2,2,2,2,2,2,3,8,5,2,2,2
282225,5,1,8,9,3,11,2,0,11,4,3,8,9,2,3
282226,1,2,5,7,7,7,7,7,7,4,3,8,4,5,2
282227,8,0,3,8,5,1,10,3,5,9,9,9,3,1,9
282228,10,8,0,11,7,2,4,8,6,3,8,5,0,8,3
282229,1,8,5,7,2,7,7,7,7,3,0,7,7,0,8
282230,5,1,4,3,5,9,6,7,9,6,3,0,3,4,1
282231,0,1,2,3,5,9,1,1,1,10,7,6,1,0,7
282232,7,10,8,1,10,2,7,9,0,5,2,1,7,10,8
282233,3,6,7,8,5,1,1,4,8,6,3,4,2,7,0
282234,3,10,5,8,3,0,0,11,1,8,5,2,1,0,7
282235,10,2,8,1,1,1,7,6,2,7,0,8,4,7,9
282236,5,1,4,9,8,0,8,0,5,7,4,3,11,2,5
282237,5,1,9,5,1,4,8,6,7,11,1,0,7,10,8
282238,5,1,4,0,7,6,0,1,4,8,0,7,2,4,7
282239,0,3,6,4,2,6,4,8,6,5,8,0,3,1,2
282240,3,10,5,10,3,5,1,3,3,4,3,8,1,2,4
282241,1,4,3,3,0,7,10,3,5,8,0,7,2,3,1
282242,2,5,7,9,8,0,1,9,9,3,2,4,8,5,2
282243,8,0,3,10,1,4,7,7,3,10,7,9,8,3,4
282244,0,3,6,0,10,3,5,1,10,10,7,9,4,5,2
282245,10,5,1,3,11,7,5,1,10,8,10,7,6,6,3
282246,5,1,9,9,9,9,8,0,5,7,4,3,7,9,2
282247,3,8,9,1,8,10,7,6,2,7,9,8,0,0,0
282248,4,4,4,2,7,4,6,2,10,4,4,4,2,3,1
282249,2,0,4,10,2,7,11,1,4,6,3,4,4,7,9
282250,3,10,5,3,0,7,0,10,3,0,0,0,1,2,4
282251,5,1,4,3,11,7,10,3,5,2,4,1,10,3,1
282252,4,8,2,1,4,2,1,1,1,0,8,2,1,1,1
282253,0,9,9,7,8,5,11,1,9,1,9,9,9,9,9
282254,8,0,1,8,8,8,5,8,2,8,8,3,7,3,11
282255,0,0,0,1,4,3,7,5,7,0,0,0,7,9,2
282256,8,5,1,11,7,2,5,7,10,10,7,9,2,3,1
282257,9,7,2,3,5,7,0,10,3,10,7,9,3,5,1
282258,7,10,2,8,9,3,1,2,2,5,2,1,7,9,2
282259,6,7,5,4,4,4,4,8,6,8,5,2,2,10,3
282260,3,10,5,10,10,10,0,5,1,8,6,3,3,1,2
282261,0,3,6,1,1,1,6,2,10,5,7,0,1,1,3
282262,6,6,6,3,0,1,10,3,5,7,5,2,10,8,5
282263,7,10,8,0,1,8,11,1,4,2,4,1,4,4,4
282264,3,8,9,1,4,2,1,4,8,1,1,1,1,0,7
282265,2,0,6,2,6,3,7,9,0,6,6,6,0,7,10
282266,1,2,5,1,8,3,3,1,4,3,2,4,1,1,1
282267,8,0,1,5,5,5,5,5,3,6,3,4,3,4,5
282268,1,9,7,2,2,2,1,4,8,1,5,7,3,4,1
282269,9,0,7,1,4,3,8,6,7,5,2,1,1,2,4
282270,4,8,2,11,7,2,3,1,4,0,7,4,9,0,3
282271,7,2,3,4,3,5,1,10,2,5,2,10,11,2,5
282272,1,4,3,2,4,4,0,10,3,2,4,1,6,1,0
282273,5,1,9,8,0,10,2,2,3,5,8,0,2,2,2
282274,1,4,8,0,10,3,1,3,5,1,1,1,8,5,2
282275,0,7,10,0,1,8,3,5,7,1,5,5,4,1,10
282276,2,0,0,1,8,10,4,8,0,8,6,3,4,1,10
282277,5,1,9,10,1,4,1,4,8,11,1,9,3,1,9
282278,0,0,0,2,7,4,0,0,0,2,10,7,4,7,9
282279,7,2,3,6,3,0,2,10,7,8,6,3,11,2,5
282280,1,9,7,1,4,2,7,5,7,8,2,10,8,3,4
282281,8,0,1,11,7,2,0,11,1,5,2,10,3,11,2
282282,6,7,10,8,8,8,5,1,10,8,10,7,0,8,3
282283,1,4,8,2,3,0,4,3,1,3,0,7,2,3,1
282284,3,3,3,0,1,8,1,3,3,2,10,3,4,5,2
282285,6,7,10,1,4,3,2,2,2,5,2,10,10,3,1
282286,7,10,8,4,8,9,0,10,3,8,0,7,3,4,5
282287,9,0,7,4,4,4,4,8,6,3,8,5,3,11,2
282288,8,0,1,8,9,3,3,1,4,3,2,4,0,3,5
282289,1,4,3,3,5,7,0,10,3,11,1,3,9,2,3
282290,7,5,1,4,8,9,10,2,0,7,6,3,1,2,4
282291,0,1,2,5,7,8,10,3,5,5,5,5,7,10,8
282292,0,1,2,10,2,7,10,2,0,2,1,0,10,10,10
282293,5,1,9,10,2,7,2,2,3,8,10,7,7,4,7
282294,10,2,8,2,2,2,6,2,10,7,5,2,2,2,2
282295,1,1,1,5,1,4,1,1,1,8,0,7,9,2,3
282296,4,3,8,3,0,1,5,8,2,3,0,7,3,6,1
282297,3,6,7,2,2,2,2,2,2,8,6,3,3,1,2
282298,7,10,2,0,0,0,5,1,10,1,0,0,11,2,5
282299,0,1,2,6,6,6,9,0,10,7,4,3,6,6,3
282300,6,7,5,0,1,8,7,10,2,3,11,1,2,5,7
282301,1,9,7,2,7,4,6,7,9,7,6,3,3,1,2
282302,3,10,5,8,9,3,10,10,10,10,10,10,7,9,2
282303,8,8,8,9,3,11,1,4,8,8,8,8,7,9,2
282304,8,0,1,2,7,7,0,1,4,6,3,0,4,5,2
282305,5,1,4,4,8,9,11,1,3,0,7,4,0,3,5
282306,9,9,9,9,9,9,7,9,0,7,9,8,11,2,5
282307,2,8,0,8,3,9,11,1,0,0,0,0,3,4,5
282308,8,5,1,7,2,3,3,3,3,3,0,7,3,3,3
282309,3,8,9,7,7,7,10,2,5,3,2,4,4,1,10
282310,1,4,8,9,0,1,8,2,4,3,2,4,2,2,2
282311,0,3,6,6,3,0,3,5,7,8,0,7,4,7,9
282312,10,5,1,10,3,5,3,1,4,10,7,6,1,10,7
282313,8,9,0,3,0,7,5,7,6,0,8,2,7,3,11
282314,1,4,8,4,4,4,0,11,4,3,8,5,3,4,1
282315,10,8,0,0,0,0,5,1,10,5,2,10,0,0,0
282316,2,3,10,0,10,3,2,0,1,8,2,10,2,2,3
282317,3,8,9,10,2,7,5,7,10,7,9,8,2,10,3
282318,5,1,9,3,5,9,4,3,1,9,8,6,2,7,0
282319,5,1,8,2,1,1,5,2,0,8,5,2,1,1,1
282320,1,2,5,0,10,3,5,7,10,0,7,4,1,2,4
282321,3,8,9,3,9,0,2,0,1,4,1,5,8,8,3
282322,0,7,10,6,3,0,7,7,7,5,7,0,2,4,7
282323,0,0,0,7,4,8,7,6,2,0,7,5,1,0,7
282324,7,10,2,3,0,7,11,1,7,1,5,7,7,7,7
282325,6,7,10,4,8,9,2,4,3,6,3,0,10,8,5
282326,1,8,5,3,3,3,3,3,3,10,7,9,8,3,4
282327,4,8,2,3,0,7,2,0,1,3,11,1,7,10,8
282328,6,7,10,1,8,3,10,2,0,1,3,2,1,1,1
282329,6,7,5,0,1,8,5,2,0,1,0,8,8,3,4
282330,1,9,7,5,1,4,4,8,0,5,5,5,7,0,8
282331,0,5,5,1,4,2,7,5,7,8,5,2,5,3,4
282332,7,2,3,0,7,6,3,5,7,6,3,0,7,0,8
282333,0,0,0,0,7,6,1,4,8,0,0,0,4,1,10
282334,10,8,0,6,1,10,8,6,7,8,5,2,10,7,9
282335,1,4,3,3,0,7,0,1,4,7,5,2,8,5,2
282336,1,1,4,10,1,4,1,4,8,1,1,1,3,11,2
282337,9,7,2,5,7,8,5,7,6,1,1,3,7,3,11
282338,6,7,5,5,7,8,4,3,1,1,5,7,2,3,1
282339,1,2,5,4,3,5,5,2,0,5,5,5,5,5,5
282340,3,6,7,3,0,7,7,6,2,8,6,3,0,3,5
282341,3,6,7,8,0,10,4,8,6,0,8,2,10,10,3
282342,0,1,4,7,4,8,4,8,0,10,7,6,7,10,8
282343,3,6,7,2,7,4,8,2,4,3,0,7,4,7,9
282344,4,8,2,4,2,6,10,10,10,1,5,7,8,3,4
282345,10,5,1,0,7,6,8,0,5,8,10,7,2,4,7
282346,7,10,8,3,11,7,5,5,5,3,0,7,1,2,4
282347,2,0,0,5,9,8,2,4,3,5,7,0,2,4,7
282348,9,9,9,7,4,8,9,9,9,2,4,1,1,10,7
282349,5,1,9,8,5,1,5,7,6,10,3,11,4,4,4
282350,10,8,0,9,3,11,3,5,2,8,2,10,1,1,1
282351,8,2,0,2,6,3,5,8,2,0,7,4,5,5,5
282352,5,1,4,7,4,8,10,2,0,4,1,5,2,2,2
282353,1,9,7,1,4,2,3,5,7,5,2,10,6,6,6
282354,7,10,2,10,2,7,2,5,8,4,1,5,4,7,9
282355,4,3,8,7,6,1,5,8,2,1,0,8,7,4,7
282356,0,1,2,8,5,1,5,7,10,5,8,0,7,0,8
282357,3,10,5,2,6,3,7,5,7,8,2,10,8,5,2
282358,1,4,3,9,0,1,5,2,0,2,10,3,4,1,10
282359,8,2,0,11,7,2,8,6,7,5,8,0,7,9,0
282360,0,2,2,6,1,10,8,6,7,1,5,8,8,3,4
282361,7,0,3,8,5,1,9,9,9,5,8,0,11,2,5
282362,10,10,10,2,10,10,10,2,5,2,1,0,10,3,1
282363,1,4,3,10,2,7,7,7,7,7,4,3,7,9,2
282364,1,4,8,8,9,3,8,2,4,4,1,5,5,7,4
282365,10,5,1,0,10,3,2,0,1,7,6,3,8,5,2
282366,10,1,4,7,2,10,1,10,2,5,7,0,2,4,7
282367,8,0,1,2,6,6,10,7,5,7,0,8,3,1,6
282368,2,0,6,4,8,9,5,8,2,3,0,7,10,3,1
282369,10,10,10,5,7,8,6,7,9,8,10,7,7,10,8
282370,8,5,1,1,4,2,7,10,2,5,2,1,3,11,2
282371,8,0,1,3,0,7,3,5,2,2,10,7,1,2,4
282372,6,7,5,0,1,8,1,1,1,9,8,6,9,2,3
282373,8,2,0,6,1,10,7,9,0,5,2,10,5,2,7
282374,2,8,0,6,1,10,8,2,4,0,7,4,7,9,2
282375,0,1,2,7,7,8,5,7,10,2,10,3,1,7,7
282376,7,2,3,7,6,1,4,8,6,1,1,1,7,3,11
282377,3,6,7,4,3,5,7,7,7,3,8,5,3,1,2
282378,0,2,2,9,8,0,2,2,2,1,0,8,3,5,1
282379,8,8,8,4,3,5,10,3,5,10,7,9,7,3,11
282380,8,2,0,10,1,4,4,8,0,4,3,8,10,3,1
282381,6,7,5,9,9,9,2,0,1,4,1,5,2,10,3
282382,4,8,2,4,3,5,2,0,1,5,8,0,9,3,4
282383,1,4,8,7,4,8,8,6,7,7,0,8,7,7,7
282384,0,1,2,6,3,0,0,0,3,5,7,0,9,2,3
282385,0,3,6,0,10,3,8,6,7,7,6,3,1,2,4
282386,5,1,4,10,2,7,0,11,1,2,10,7,5,1,0
282387,6,7,5,11,7,2,1,10,2,3,0,7,2,4,7
282388,1,4,8,8,9,3,2,10,7,0,7,5,4,5,2
282389,0,3,6,7,4,8,7,5,7,1,0,8,6,6,6
282390,1,8,5,8,3,0,1,4,8,3,0,7,10,7,9
282391,10,8,0,0,7,1,2,4,3,9,8,6,3,6,1
282392,7,5,1,5,1,4,0,10,3,7,9,8,5,7,4
282393,9,7,2,3,5,9,8,6,7,8,6,3,6,6,6
282394,2,8,0,2,7,4,8,2,4,7,7,7,3,1,2
282395,3,10,5,9,8,0,10,2,5,5,2,10,4,7,3
282396,8,8,8,8,8,8,8,8,8,7,0,8,8,8,8
282397,7,10,2,8,3,0,1,4,8,8,0,7,10,10,10
282398,1,4,8,5,7,8,5,7,10,7,4,3,8,3,4
282399,1,9,7,10,2,7,0,11,1,10,7,9,11,2,5
282400,7,10,2,7,2,8,4,3,1,7,6,3,4,5,2
282401,7,10,8,7,2,7,7,7,7,2,10,3,11,2,5
282402,0,0,0,8,9,3,8,0,5,0,0,0,10,8,5
282403,5,5,5,3,0,7,5,7,10,5,5,5,8,5,2
282404,10,10,10,10,10,10,10,10,10,4,3,8,4,7,9
282405,7,0,3,3,0,7,0,5,1,2,10,3,4,1,10
282406,0,3,6,1,1,1,2,0,11,7,9,8,8,5,2
282407,1,8,5,7,7,7,7,7,7,7,7,7,4,7,3
282408,5,7,0,10,3,5,1,4,8,4,1,5,0,7,10
282409,1,8,5,8,10,1,10,2,0,5,7,0,0,0,0
282410,1,9,7,7,4,8,5,7,10,3,11,1,2,3,1
282411,5,7,0,3,11,7,1,4,8,3,8,5,6,6,6
282412,7,0,3,10,2,7,10,2,5,5,7,0,2,7,0
282413,1,4,8,7,7,7,1,4,8,1,7,7,7,3,11
282414,8,0,3,2,2,2,4,8,6,1,5,8,0,8,3
282415,8,2,0,7,8,5,2,4,3,7,4,3,3,3,3
282416,2,5,7,8,10,1,6,7,9,0,0,3,0,3,5
282417,2,3,10,7,8,5,1,1,1,0,7,4,0,3,5
282418,1,9,7,2,7,4,2,5,8,9,8,6,1,2,4
282419,4,3,8,2,1,1,5,7,6,7,9,8,4,7,3
282420,2,3,10,2,0,0,6,2,10,0,0,0,4,1,10
282421,2,5,7,0,10,3,3,5,7,8,2,10,8,8,3
282422,5,1,9,9,3,11,0,5,1,5,2,1,3,4,1
282423,1,2,5,8,8,3,8,0,5,7,0,8,0,7,10
282424,2,8,0,8,5,1,0,1,4,1,0,8,11,2,5
282425,9,0,7,0,1,8,0,0,0,7,9,8,4,5,2
282426,8,0,3,1,8,10,3,3,3,7,6,3,3,3,3
282427,4,4,4,4,8,3,4,4,4,2,10,3,4,4,3
282428,1,9,7,11,7,2,7,6,2,3,2,4,10,7,9
282429,0,10,10,3,0,7,10,10,10,8,10,7,10,3,4
282430,10,2,8,4,3,5,5,5,3,2,1,0,8,5,2
282431,3,6,7,9,8,0,1,10,2,1,1,1,2,4,7
282432,5,1,9,8,9,3,8,2,4,10,7,9,3,4,5
282433,0,1,1,1,1,1,2,0,1,9,8,6,5,7,4
282434,7,2,3,1,8,10,4,8,6,4,1,5,1,2,2
282435,1,1,1,1,10,2,3,5,7,2,10,7,1,0,7
282436,5,7,0,2,5,5,4,3,1,2,4,1,5,5,5
282437,7,2,3,5,9,8,5,8,2,8,2,10,1,3,4
282438,10,8,0,8,0,10,1,4,8,11,1,0,8,3,4
282439,9,7,2,8,9,3,1,4,8,4,4,4,7,3,11
282440,8,0,3,1,1,8,1,10,2,5,7,0,1,1,1
282441,7,5,1,10,10,8,10,10,10,2,1,0,0,3,6
282442,0,1,2,3,5,7,1,4,8,1,0,8,2,7,0
282443,9,7,2,1,10,2,8,6,7,4,1,5,7,3,11
282444,7,7,7,4,3,5,2,0,11,7,7,7,4,1,10
282445,5,1,4,3,5,9,7,9,0,2,10,3,3,4,1
282446,5,1,4,9,3,11,4,3,1,10,7,9,3,4,1
282447,7,10,8,10,10,10,10,7,5,2,10,7,2,10,3
282448,0,3,6,2,6,3,2,2,2,7,6,3,2,2,2
282449,10,5,1,2,2,2,0,1,4,8,6,3,3,1,2
282450,7,7,1,8,10,1,7,7,7,2,10,7,7,7,7
282451,7,0,3,10,8,3,2,5,8,1,5,8,10,3,1
282452,10,10,10,10,10,10,9,0,10,3,0,7,6,1,0
282453,2,8,0,9,8,3,10,7,5,9,9,9,7,3,11
282454,3,3,1,3,8,3,8,6,7,9,8,6,5,2,7
282455,8,9,0,2,7,4,1,3,3,6,3,4,3,3,3
282456,7,0,3,9,8,0,5,2,0,10,7,9,7,9,2
282457,8,5,1,1,4,3,3,5,2,6,3,0,1,2,4
282458,1,4,8,10,3,5,5,2,0,1,0,8,10,3,1
282459,9,0,7,7,2,0,0,0,0,1,0,8,1,0,0
282460,0,3,6,8,3,0,2,5,8,10,7,9,8,5,2
282461,10,8,0,3,5,9,2,5,8,2,10,7,11,2,5
